date,type,fuel,registrations
2004-07-01,car,petrol,45560
2004-08-01,car,petrol,38125
2004-09-01,car,petrol,40400
2004-10-01,car,petrol,41572
2004-11-01,car,petrol,33526
2004-12-01,car,petrol,40683
2005-01-01,car,petrol,40380
2005-02-01,car,petrol,34043
2005-03-01,car,petrol,46223
2005-04-01,car,petrol,41831
2005-05-01,car,petrol,42106
2005-06-01,car,petrol,45912
2005-07-01,car,petrol,43067
2005-08-01,car,petrol,48643
2005-09-01,car,petrol,48234
2005-10-01,car,petrol,55739
2005-11-01,car,petrol,36481
2005-12-01,car,petrol,47408
2006-01-01,car,petrol,36414
2006-02-01,car,petrol,30956
2006-03-01,car,petrol,41508
2006-04-01,car,petrol,36777
2006-05-01,car,petrol,39999
2006-06-01,car,petrol,38163
2006-07-01,car,petrol,36939
2006-08-01,car,petrol,43581
2006-09-01,car,petrol,38985
2006-10-01,car,petrol,32862
2006-11-01,car,petrol,32437
2006-12-01,car,petrol,33153
2007-01-01,car,petrol,32638
2007-02-01,car,petrol,29230
2007-03-01,car,petrol,34411
2007-04-01,car,petrol,29941
2007-05-01,car,petrol,35890
2007-06-01,car,petrol,39748
2007-07-01,car,petrol,41726
2007-08-01,car,petrol,44512
2007-09-01,car,petrol,40977
2007-10-01,car,petrol,40076
2007-11-01,car,petrol,40707
2007-12-01,car,petrol,38123
2008-01-01,car,petrol,43466
2008-02-01,car,petrol,35565
2008-03-01,car,petrol,43019
2008-04-01,car,petrol,47244
2008-05-01,car,petrol,46473
2008-06-01,car,petrol,46977
2008-07-01,car,petrol,51959
2008-08-01,car,petrol,42076
2008-09-01,car,petrol,49649
2008-10-01,car,petrol,34069
2008-11-01,car,petrol,37331
2008-12-01,car,petrol,37202
2009-01-01,car,petrol,37238
2009-02-01,car,petrol,33806
2009-03-01,car,petrol,41872
2009-04-01,car,petrol,38314
2009-05-01,car,petrol,41608
2009-06-01,car,petrol,42179
2009-07-01,car,petrol,48735
2009-08-01,car,petrol,45828
2009-09-01,car,petrol,43774
2009-10-01,car,petrol,42647
2009-11-01,car,petrol,41887
2009-12-01,car,petrol,43162
2010-01-01,car,petrol,47783
2010-02-01,car,petrol,37734
2010-03-01,car,petrol,52485
2010-04-01,car,petrol,44342
2010-05-01,car,petrol,47565
2010-06-01,car,petrol,50279
2010-07-01,car,petrol,48610
2010-08-01,car,petrol,51190
2010-09-01,car,petrol,40372
2010-10-01,car,petrol,47074
2010-11-01,car,petrol,39184
2010-12-01,car,petrol,50652
2011-01-01,car,petrol,53872
2011-02-01,car,petrol,36056
2011-03-01,car,petrol,58003
2011-04-01,car,petrol,46225
2011-05-01,car,petrol,42022
2011-06-01,car,petrol,38670
2011-07-01,car,petrol,45471
2011-08-01,car,petrol,55311
2011-09-01,car,petrol,39794
2011-10-01,car,petrol,48470
2011-11-01,car,petrol,43356
2011-12-01,car,petrol,42926
2012-01-01,car,petrol,39145
2012-02-01,car,petrol,39320
2012-03-01,car,petrol,47949
2012-04-01,car,petrol,41660
2012-05-01,car,petrol,52035
2012-06-01,car,petrol,49885
2012-07-01,car,petrol,52194
2012-08-01,car,petrol,46570
2012-09-01,car,petrol,40185
2012-10-01,car,petrol,48281
2012-11-01,car,petrol,45536
2012-12-01,car,petrol,53087
2013-01-01,car,petrol,51261
2013-02-01,car,petrol,41841
2013-03-01,car,petrol,50539
2013-04-01,car,petrol,47314
2013-05-01,car,petrol,43249
2013-06-01,car,petrol,47305
2013-07-01,car,petrol,63243
2013-08-01,car,petrol,45131
2013-09-01,car,petrol,47288
2013-10-01,car,petrol,48532
2013-11-01,car,petrol,45098
2013-12-01,car,petrol,50273
2014-01-01,car,petrol,48682
2014-02-01,car,petrol,43340
2014-03-01,car,petrol,51793
2014-04-01,car,petrol,53797
2014-05-01,car,petrol,50777
2014-06-01,car,petrol,51932
2014-07-01,car,petrol,57843
2014-08-01,car,petrol,45214
2014-09-01,car,petrol,43020
2014-10-01,car,petrol,50211
2014-11-01,car,petrol,47813
2014-12-01,car,petrol,57735
2015-01-01,car,petrol,48131
2015-02-01,car,petrol,47434
2015-03-01,car,petrol,62734
2015-04-01,car,petrol,40518
2015-05-01,car,petrol,46159
2015-06-01,car,petrol,51684
2015-07-01,car,petrol,54526
2015-08-01,car,petrol,48007
2015-09-01,car,petrol,46088
2015-10-01,car,petrol,49764
2015-11-01,car,petrol,49534
2015-12-01,car,petrol,61414
2016-01-01,car,petrol,42984
2016-02-01,car,petrol,34942
2016-03-01,car,petrol,44910
2016-04-01,car,petrol,39137
2016-05-01,car,petrol,39751
2016-06-01,car,petrol,52856
2016-07-01,car,petrol,38443
2016-08-01,car,petrol,47485
2016-09-01,car,petrol,43771
2016-10-01,car,petrol,43411
2016-11-01,car,petrol,43983
2016-12-01,car,petrol,58290
2017-01-01,car,petrol,41810
2017-02-01,car,petrol,38877
2017-03-01,car,petrol,49740
2017-04-01,car,petrol,38415
2017-05-01,car,petrol,46504
2017-06-01,car,petrol,47080
2017-07-01,car,petrol,44018
2017-08-01,car,petrol,47216
2017-09-01,car,petrol,36438
2017-10-01,car,petrol,41541
2017-11-01,car,petrol,43239
2017-12-01,car,petrol,47853
2018-01-01,car,petrol,42043
2018-02-01,car,petrol,37741
2018-03-01,car,petrol,44563
2018-04-01,car,petrol,42903
2018-05-01,car,petrol,41619
2018-06-01,car,petrol,58613
2018-07-01,car,petrol,63380
2018-08-01,car,petrol,60645
2018-09-01,car,petrol,28287
2018-10-01,car,petrol,42823
2018-11-01,car,petrol,42707
2018-12-01,car,petrol,42916
2019-01-01,car,petrol,46110
2019-02-01,car,petrol,35829
2019-03-01,car,petrol,50665
2019-04-01,car,petrol,47092
2019-05-01,car,petrol,58423
2019-06-01,car,petrol,38204
2019-07-01,car,petrol,48585
2019-08-01,car,petrol,48464
2019-09-01,car,petrol,41495
2019-10-01,car,petrol,49788
2019-11-01,car,petrol,48449
2019-12-01,car,petrol,50647
2020-01-01,car,petrol,43987
2020-02-01,car,petrol,39674
2020-03-01,car,petrol,21038
2020-04-01,car,petrol,121
2020-05-01,car,petrol,22309
2020-06-01,car,petrol,43201
2020-07-01,car,petrol,57682
2020-08-01,car,petrol,51694
2020-09-01,car,petrol,56453
2020-10-01,car,petrol,56200
2020-11-01,car,petrol,54926
2020-12-01,car,petrol,65367
2021-01-01,car,petrol,32179
2021-02-01,car,petrol,40399
2021-03-01,car,petrol,60713
2021-04-01,car,petrol,56496
2021-05-01,car,petrol,45474
2021-06-01,car,petrol,1968
2021-07-01,car,petrol,6809
2021-08-01,car,petrol,17402
2021-09-01,car,petrol,40837
2021-10-01,car,petrol,61373
2021-11-01,car,petrol,58038
2021-12-01,car,petrol,61870
2022-01-01,car,petrol,38680
2022-02-01,car,petrol,41572
2022-03-01,car,petrol,66096
2022-04-01,car,petrol,54926
2022-05-01,car,petrol,46586
2022-06-01,car,petrol,58933
2022-07-01,car,petrol,47420
2022-08-01,car,petrol,63102
2022-09-01,car,petrol,59846
2022-10-01,car,petrol,57290
2022-11-01,car,petrol,60363
2022-12-01,car,petrol,67521
2023-01-01,car,petrol,47351
2023-02-01,car,petrol,57509
2023-03-01,car,petrol,70213
2023-04-01,car,petrol,45265
2023-05-01,car,petrol,58612
2023-06-01,car,petrol,55753
2023-07-01,car,petrol,61142
2023-08-01,car,petrol,67782
2023-09-01,car,petrol,61096
2023-10-01,car,petrol,69774
2023-11-01,car,petrol,67362
2023-12-01,car,petrol,68773
2024-01-01,car,petrol,61753
2024-02-01,car,petrol,60022
2024-03-01,car,petrol,65191
2024-04-01,car,petrol,56266
2024-05-01,car,petrol,64986
2024-06-01,car,petrol,53014
2024-07-01,car,petrol,68298
2024-08-01,car,petrol,68129
2024-09-01,car,petrol,54106
2024-10-01,car,petrol,67104
2024-11-01,car,petrol,64004
2024-12-01,car,petrol,71685
2025-01-01,car,petrol,47093
2025-02-01,car,petrol,59868
2025-03-01,car,petrol,67580
2025-04-01,car,petrol,56204
2025-05-01,car,petrol,63363
2025-06-01,car,petrol,49491
2025-07-01,car,petrol,65897
2025-08-01,car,petrol,67897
2025-09-01,car,petrol,52309
2025-10-01,car,petrol,69463
2025-11-01,car,petrol,65688
2025-12-01,car,petrol,78616
2026-01-01,car,petrol,56863
2026-02-01,car,petrol,47775
2026-03-01,car,petrol,55960
2026-04-01,car,petrol,63821
2000-01-01,lorry,all_fuels,959
2000-02-01,lorry,all_fuels,678
2000-03-01,lorry,all_fuels,1261
2000-04-01,lorry,all_fuels,1059
2000-05-01,lorry,all_fuels,1124
2000-06-01,lorry,all_fuels,1049
2000-07-01,lorry,all_fuels,1102
2000-08-01,lorry,all_fuels,1167
2000-09-01,lorry,all_fuels,1088
2000-10-01,lorry,all_fuels,1086
2000-11-01,lorry,all_fuels,1203
2000-12-01,lorry,all_fuels,906
2001-01-01,lorry,all_fuels,933
2001-02-01,lorry,all_fuels,819
2001-03-01,lorry,all_fuels,1073
2001-04-01,lorry,all_fuels,1076
2001-05-01,lorry,all_fuels,1052
2001-06-01,lorry,all_fuels,1069
2001-07-01,lorry,all_fuels,1104
2001-08-01,lorry,all_fuels,1228
2001-09-01,lorry,all_fuels,1049
2001-10-01,lorry,all_fuels,1092
2001-11-01,lorry,all_fuels,1067
2001-12-01,lorry,all_fuels,920
2002-01-01,lorry,all_fuels,1154
2002-02-01,lorry,all_fuels,731
2002-03-01,lorry,all_fuels,1244
2002-04-01,lorry,all_fuels,1373
2002-05-01,lorry,all_fuels,1383
2002-06-01,lorry,all_fuels,1231
2002-07-01,lorry,all_fuels,1455
2002-08-01,lorry,all_fuels,1336
2002-09-01,lorry,all_fuels,1322
2002-10-01,lorry,all_fuels,1494
2002-11-01,lorry,all_fuels,1246
2002-12-01,lorry,all_fuels,1045
2003-01-01,lorry,all_fuels,1555
2003-02-01,lorry,all_fuels,723
2003-03-01,lorry,all_fuels,1540
2003-04-01,lorry,all_fuels,1641
2003-05-01,lorry,all_fuels,1383
2003-06-01,lorry,all_fuels,1582
2003-07-01,lorry,all_fuels,1812
2003-08-01,lorry,all_fuels,1649
2003-09-01,lorry,all_fuels,1436
2003-10-01,lorry,all_fuels,1588
2003-11-01,lorry,all_fuels,1293
2003-12-01,lorry,all_fuels,1615
2004-01-01,lorry,all_fuels,1270
2004-02-01,lorry,all_fuels,1115
2004-03-01,lorry,all_fuels,1928
2004-04-01,lorry,all_fuels,1880
2004-05-01,lorry,all_fuels,1616
2004-06-01,lorry,all_fuels,1832
2004-07-01,lorry,all_fuels,1932
2004-08-01,lorry,all_fuels,1657
2004-09-01,lorry,all_fuels,1975
2004-10-01,lorry,all_fuels,1951
2004-11-01,lorry,all_fuels,1348
2004-12-01,lorry,all_fuels,1750
2005-01-01,lorry,all_fuels,1720
2005-02-01,lorry,all_fuels,1297
2005-03-01,lorry,all_fuels,2033
2005-04-01,lorry,all_fuels,1858
2005-05-01,lorry,all_fuels,1871
2005-06-01,lorry,all_fuels,1907
2005-07-01,lorry,all_fuels,1833
2005-08-01,lorry,all_fuels,1880
2005-09-01,lorry,all_fuels,1858
2005-10-01,lorry,all_fuels,1950
2005-11-01,lorry,all_fuels,1436
2005-12-01,lorry,all_fuels,1822
2006-01-01,lorry,all_fuels,1618
2006-02-01,lorry,all_fuels,1307
2006-03-01,lorry,all_fuels,2156
2006-04-01,lorry,all_fuels,1908
2006-05-01,lorry,all_fuels,1929
2006-06-01,lorry,all_fuels,1824
2006-07-01,lorry,all_fuels,1854
2006-08-01,lorry,all_fuels,2078
2006-09-01,lorry,all_fuels,2121
2006-10-01,lorry,all_fuels,1653
2006-11-01,lorry,all_fuels,2037
2006-12-01,lorry,all_fuels,1793
2007-01-01,lorry,all_fuels,1930
2007-02-01,lorry,all_fuels,1512
2007-03-01,lorry,all_fuels,1750
2007-04-01,lorry,all_fuels,2019
2007-05-01,lorry,all_fuels,2209
2007-06-01,lorry,all_fuels,2013
2007-07-01,lorry,all_fuels,2327
2007-08-01,lorry,all_fuels,2508
2007-09-01,lorry,all_fuels,2235
2007-10-01,lorry,all_fuels,2174
2007-11-01,lorry,all_fuels,2523
2007-12-01,lorry,all_fuels,2296
2008-01-01,lorry,all_fuels,2518
2008-02-01,lorry,all_fuels,1876
2008-03-01,lorry,all_fuels,2396
2008-04-01,lorry,all_fuels,2882
2008-05-01,lorry,all_fuels,2641
2008-06-01,lorry,all_fuels,2746
2008-07-01,lorry,all_fuels,2265
2008-08-01,lorry,all_fuels,1861
2008-09-01,lorry,all_fuels,2049
2008-10-01,lorry,all_fuels,1939
2008-11-01,lorry,all_fuels,2692
2008-12-01,lorry,all_fuels,2230
2009-01-01,lorry,all_fuels,1734
2009-02-01,lorry,all_fuels,1438
2009-03-01,lorry,all_fuels,2044
2009-04-01,lorry,all_fuels,1890
2009-05-01,lorry,all_fuels,1790
2009-06-01,lorry,all_fuels,1937
2009-07-01,lorry,all_fuels,2559
2009-08-01,lorry,all_fuels,2137
2009-09-01,lorry,all_fuels,1843
2009-10-01,lorry,all_fuels,2153
2009-11-01,lorry,all_fuels,2092
2009-12-01,lorry,all_fuels,2352
2010-01-01,lorry,all_fuels,2133
2010-02-01,lorry,all_fuels,1696
2010-03-01,lorry,all_fuels,2559
2010-04-01,lorry,all_fuels,2398
2010-05-01,lorry,all_fuels,2107
2010-06-01,lorry,all_fuels,3018
2010-07-01,lorry,all_fuels,2576
2010-08-01,lorry,all_fuels,2492
2010-09-01,lorry,all_fuels,1870
2010-10-01,lorry,all_fuels,2245
2010-11-01,lorry,all_fuels,2011
2010-12-01,lorry,all_fuels,2102
2011-01-01,lorry,all_fuels,2112
2011-02-01,lorry,all_fuels,1249
2011-03-01,lorry,all_fuels,2349
2011-04-01,lorry,all_fuels,2259
2011-05-01,lorry,all_fuels,2359
2011-06-01,lorry,all_fuels,2408
2011-07-01,lorry,all_fuels,2354
2011-08-01,lorry,all_fuels,2368
2011-09-01,lorry,all_fuels,1880
2011-10-01,lorry,all_fuels,2155
2011-11-01,lorry,all_fuels,2170
2011-12-01,lorry,all_fuels,2402
2012-01-01,lorry,all_fuels,1847
2012-02-01,lorry,all_fuels,1834
2012-03-01,lorry,all_fuels,2411
2012-04-01,lorry,all_fuels,2134
2012-05-01,lorry,all_fuels,2338
2012-06-01,lorry,all_fuels,2270
2012-07-01,lorry,all_fuels,2695
2012-08-01,lorry,all_fuels,2090
2012-09-01,lorry,all_fuels,2092
2012-10-01,lorry,all_fuels,2527
2012-11-01,lorry,all_fuels,2312
2012-12-01,lorry,all_fuels,2383
2013-01-01,lorry,all_fuels,2229
2013-02-01,lorry,all_fuels,1594
2013-03-01,lorry,all_fuels,2225
2013-04-01,lorry,all_fuels,2865
2013-05-01,lorry,all_fuels,2460
2013-06-01,lorry,all_fuels,2321
2013-07-01,lorry,all_fuels,2786
2013-08-01,lorry,all_fuels,2354
2013-09-01,lorry,all_fuels,2150
2013-10-01,lorry,all_fuels,2444
2013-11-01,lorry,all_fuels,2294
2013-12-01,lorry,all_fuels,2486
2014-01-01,lorry,all_fuels,2276
2014-02-01,lorry,all_fuels,1547
2014-03-01,lorry,all_fuels,2436
2014-04-01,lorry,all_fuels,2422
2014-05-01,lorry,all_fuels,2111
2014-06-01,lorry,all_fuels,2278
2014-07-01,lorry,all_fuels,2261
2014-08-01,lorry,all_fuels,2182
2014-09-01,lorry,all_fuels,2320
2014-10-01,lorry,all_fuels,2202
2014-11-01,lorry,all_fuels,2036
2014-12-01,lorry,all_fuels,2970
2015-01-01,lorry,all_fuels,1868
2015-02-01,lorry,all_fuels,1570
2015-03-01,lorry,all_fuels,3282
2015-04-01,lorry,all_fuels,1585
2015-05-01,lorry,all_fuels,1781
2015-06-01,lorry,all_fuels,2053
2015-07-01,lorry,all_fuels,1896
2015-08-01,lorry,all_fuels,2031
2015-09-01,lorry,all_fuels,1862
2015-10-01,lorry,all_fuels,1962
2015-11-01,lorry,all_fuels,1885
2015-12-01,lorry,all_fuels,2065
2016-01-01,lorry,all_fuels,1715
2016-02-01,lorry,all_fuels,1376
2016-03-01,lorry,all_fuels,2138
2016-04-01,lorry,all_fuels,2117
2016-05-01,lorry,all_fuels,2020
2016-06-01,lorry,all_fuels,2142
2016-07-01,lorry,all_fuels,1549
2016-08-01,lorry,all_fuels,1964
2016-09-01,lorry,all_fuels,1713
2016-10-01,lorry,all_fuels,1749
2016-11-01,lorry,all_fuels,1828
2016-12-01,lorry,all_fuels,1925
2017-01-01,lorry,all_fuels,1485
2017-02-01,lorry,all_fuels,1274
2017-03-01,lorry,all_fuels,1944
2017-04-01,lorry,all_fuels,1685
2017-05-01,lorry,all_fuels,1794
2017-06-01,lorry,all_fuels,1765
2017-07-01,lorry,all_fuels,1825
2017-08-01,lorry,all_fuels,2125
2017-09-01,lorry,all_fuels,1642
2017-10-01,lorry,all_fuels,1911
2017-11-01,lorry,all_fuels,2059
2017-12-01,lorry,all_fuels,1795
2018-01-01,lorry,all_fuels,1849
2018-02-01,lorry,all_fuels,1506
2018-03-01,lorry,all_fuels,2022
2018-04-01,lorry,all_fuels,2071
2018-05-01,lorry,all_fuels,1681
2018-06-01,lorry,all_fuels,1576
2018-07-01,lorry,all_fuels,2024
2018-08-01,lorry,all_fuels,2923
2018-09-01,lorry,all_fuels,1758
2018-10-01,lorry,all_fuels,2138
2018-11-01,lorry,all_fuels,1781
2018-12-01,lorry,all_fuels,1987
2019-01-01,lorry,all_fuels,1780
2019-02-01,lorry,all_fuels,1036
2019-03-01,lorry,all_fuels,1800
2019-04-01,lorry,all_fuels,1917
2019-05-01,lorry,all_fuels,1920
2019-06-01,lorry,all_fuels,1419
2019-07-01,lorry,all_fuels,1773
2019-08-01,lorry,all_fuels,1632
2019-09-01,lorry,all_fuels,1514
2019-10-01,lorry,all_fuels,1721
2019-11-01,lorry,all_fuels,1689
2019-12-01,lorry,all_fuels,1990
2020-01-01,lorry,all_fuels,1270
2020-02-01,lorry,all_fuels,1349
2020-03-01,lorry,all_fuels,1017
2020-05-01,lorry,all_fuels,910
2020-06-01,lorry,all_fuels,1618
2020-07-01,lorry,all_fuels,2127
2020-08-01,lorry,all_fuels,1870
2020-09-01,lorry,all_fuels,2219
2020-10-01,lorry,all_fuels,2236
2020-11-01,lorry,all_fuels,1973
2020-12-01,lorry,all_fuels,2141
2021-01-01,lorry,all_fuels,1599
2021-02-01,lorry,all_fuels,1638
2021-03-01,lorry,all_fuels,2128
2021-04-01,lorry,all_fuels,2143
2021-05-01,lorry,all_fuels,1820
2021-06-01,lorry,all_fuels,2
2021-07-01,lorry,all_fuels,1239
2021-08-01,lorry,all_fuels,1460
2021-09-01,lorry,all_fuels,2126
2021-10-01,lorry,all_fuels,1965
2021-11-01,lorry,all_fuels,2218
2021-12-01,lorry,all_fuels,2666
2022-01-01,lorry,all_fuels,2134
2022-02-01,lorry,all_fuels,1389
2022-03-01,lorry,all_fuels,2282
2022-04-01,lorry,all_fuels,2103
2022-05-01,lorry,all_fuels,1664
2022-06-01,lorry,all_fuels,2177
2022-07-01,lorry,all_fuels,2002
2022-08-01,lorry,all_fuels,2165
2022-09-01,lorry,all_fuels,2324
2022-10-01,lorry,all_fuels,2221
2022-11-01,lorry,all_fuels,2136
2022-12-01,lorry,all_fuels,2600
2023-01-01,lorry,all_fuels,1698
2023-02-01,lorry,all_fuels,1714
2023-03-01,lorry,all_fuels,2338
2023-04-01,lorry,all_fuels,1742
2023-05-01,lorry,all_fuels,2184
2023-06-01,lorry,all_fuels,2131
2023-07-01,lorry,all_fuels,2137
2023-08-01,lorry,all_fuels,2137
2023-09-01,lorry,all_fuels,2032
2023-10-01,lorry,all_fuels,2309
2023-11-01,lorry,all_fuels,2142
2023-12-01,lorry,all_fuels,2052
2024-01-01,lorry,all_fuels,2084
2024-02-01,lorry,all_fuels,1632
2024-03-01,lorry,all_fuels,2054
2024-04-01,lorry,all_fuels,1879
2024-05-01,lorry,all_fuels,2076
2024-06-01,lorry,all_fuels,1779
2024-07-01,lorry,all_fuels,2140
2024-08-01,lorry,all_fuels,2171
2024-09-01,lorry,all_fuels,2125
2024-10-01,lorry,all_fuels,1915
2024-11-01,lorry,all_fuels,1767
2024-12-01,lorry,all_fuels,2742
2025-01-01,lorry,all_fuels,1056
2025-02-01,lorry,all_fuels,1177
2025-03-01,lorry,all_fuels,1663
2025-04-01,lorry,all_fuels,1780
2025-05-01,lorry,all_fuels,1999
2025-06-01,lorry,all_fuels,1958
2025-07-01,lorry,all_fuels,2289
2025-08-01,lorry,all_fuels,1948
2025-09-01,lorry,all_fuels,1739
2025-10-01,lorry,all_fuels,2121
2025-11-01,lorry,all_fuels,1751
2025-12-01,lorry,all_fuels,2218
2026-01-01,lorry,all_fuels,1771
2026-02-01,lorry,all_fuels,1429
2026-03-01,lorry,all_fuels,1676
2026-04-01,lorry,all_fuels,1913
2000-01-01,lorry,diesel,281
2000-02-01,lorry,diesel,194
2000-03-01,lorry,diesel,328
2000-04-01,lorry,diesel,260
2000-05-01,lorry,diesel,277
2000-06-01,lorry,diesel,241
2000-07-01,lorry,diesel,268
2000-08-01,lorry,diesel,291
2000-09-01,lorry,diesel,250
2000-10-01,lorry,diesel,220
2000-11-01,lorry,diesel,263
2000-12-01,lorry,diesel,213
2001-01-01,lorry,diesel,201
2001-02-01,lorry,diesel,209
2001-03-01,lorry,diesel,227
2001-04-01,lorry,diesel,222
2001-05-01,lorry,diesel,215
2001-06-01,lorry,diesel,231
2001-07-01,lorry,diesel,219
2001-08-01,lorry,diesel,226
2001-09-01,lorry,diesel,207
2001-10-01,lorry,diesel,200
2001-11-01,lorry,diesel,170
2001-12-01,lorry,diesel,161
2002-01-01,lorry,diesel,155
2002-02-01,lorry,diesel,94
2002-03-01,lorry,diesel,178
2002-04-01,lorry,diesel,160
2002-05-01,lorry,diesel,187
2002-06-01,lorry,diesel,170
2002-07-01,lorry,diesel,227
2002-08-01,lorry,diesel,229
2002-09-01,lorry,diesel,214
2002-10-01,lorry,diesel,246
2002-11-01,lorry,diesel,185
2002-12-01,lorry,diesel,139
2003-01-01,lorry,diesel,188
2003-02-01,lorry,diesel,117
2003-03-01,lorry,diesel,198
2003-04-01,lorry,diesel,185
2003-05-01,lorry,diesel,180
2003-06-01,lorry,diesel,220
2003-07-01,lorry,diesel,248
2003-08-01,lorry,diesel,217
2003-09-01,lorry,diesel,188
2003-10-01,lorry,diesel,254
2003-11-01,lorry,diesel,230
2003-12-01,lorry,diesel,286
2004-01-01,lorry,diesel,239
2004-02-01,lorry,diesel,174
2004-03-01,lorry,diesel,367
2004-04-01,lorry,diesel,288
2004-05-01,lorry,diesel,257
2004-06-01,lorry,diesel,299
2004-07-01,lorry,diesel,320
2004-08-01,lorry,diesel,321
2004-09-01,lorry,diesel,382
2004-10-01,lorry,diesel,443
2004-11-01,lorry,diesel,286
2004-12-01,lorry,diesel,356
2005-01-01,lorry,diesel,362
2005-02-01,lorry,diesel,303
2005-03-01,lorry,diesel,395
2005-04-01,lorry,diesel,333
2005-05-01,lorry,diesel,367
2005-06-01,lorry,diesel,407
2005-07-01,lorry,diesel,378
2005-08-01,lorry,diesel,400
2005-09-01,lorry,diesel,418
2005-10-01,lorry,diesel,439
2005-11-01,lorry,diesel,352
2005-12-01,lorry,diesel,427
2006-01-01,lorry,diesel,377
2006-02-01,lorry,diesel,325
2006-03-01,lorry,diesel,536
2006-04-01,lorry,diesel,439
2006-05-01,lorry,diesel,518
2006-06-01,lorry,diesel,500
2006-07-01,lorry,diesel,538
2006-08-01,lorry,diesel,630
2006-09-01,lorry,diesel,631
2006-10-01,lorry,diesel,530
2006-11-01,lorry,diesel,667
2006-12-01,lorry,diesel,565
2007-01-01,lorry,diesel,732
2007-02-01,lorry,diesel,567
2007-03-01,lorry,diesel,672
2007-04-01,lorry,diesel,752
2007-05-01,lorry,diesel,787
2007-06-01,lorry,diesel,779
2007-07-01,lorry,diesel,860
2007-08-01,lorry,diesel,954
2007-09-01,lorry,diesel,929
2007-10-01,lorry,diesel,907
2007-11-01,lorry,diesel,1117
2007-12-01,lorry,diesel,931
2008-01-01,lorry,diesel,1158
2008-02-01,lorry,diesel,903
2008-03-01,lorry,diesel,990
2008-04-01,lorry,diesel,1261
2008-05-01,lorry,diesel,1079
2008-06-01,lorry,diesel,1178
2008-07-01,lorry,diesel,415
2008-08-01,lorry,diesel,277
2008-09-01,lorry,diesel,526
2008-10-01,lorry,diesel,456
2008-11-01,lorry,diesel,1182
2008-12-01,lorry,diesel,907
2009-01-01,lorry,diesel,608
2009-02-01,lorry,diesel,485
2009-03-01,lorry,diesel,707
2009-04-01,lorry,diesel,704
2009-05-01,lorry,diesel,686
2009-06-01,lorry,diesel,696
2009-07-01,lorry,diesel,945
2009-08-01,lorry,diesel,788
2009-09-01,lorry,diesel,746
2009-10-01,lorry,diesel,832
2009-11-01,lorry,diesel,807
2009-12-01,lorry,diesel,943
2010-01-01,lorry,diesel,763
2010-02-01,lorry,diesel,701
2010-03-01,lorry,diesel,993
2010-04-01,lorry,diesel,869
2010-05-01,lorry,diesel,778
2010-06-01,lorry,diesel,1418
2010-07-01,lorry,diesel,905
2010-08-01,lorry,diesel,952
2010-09-01,lorry,diesel,670
2010-10-01,lorry,diesel,797
2010-11-01,lorry,diesel,735
2010-12-01,lorry,diesel,762
2011-01-01,lorry,diesel,787
2011-02-01,lorry,diesel,467
2011-03-01,lorry,diesel,859
2011-04-01,lorry,diesel,777
2011-05-01,lorry,diesel,781
2011-06-01,lorry,diesel,826
2011-07-01,lorry,diesel,794
2011-08-01,lorry,diesel,853
2011-09-01,lorry,diesel,672
2011-10-01,lorry,diesel,724
2011-11-01,lorry,diesel,723
2011-12-01,lorry,diesel,817
2012-01-01,lorry,diesel,549
2012-02-01,lorry,diesel,606
2012-03-01,lorry,diesel,723
2012-04-01,lorry,diesel,682
2012-05-01,lorry,diesel,739
2012-06-01,lorry,diesel,686
2012-07-01,lorry,diesel,825
2012-08-01,lorry,diesel,696
2012-09-01,lorry,diesel,670
2012-10-01,lorry,diesel,802
2012-11-01,lorry,diesel,725
2012-12-01,lorry,diesel,666
2013-01-01,lorry,diesel,749
2013-02-01,lorry,diesel,500
2013-03-01,lorry,diesel,634
2013-04-01,lorry,diesel,873
2013-05-01,lorry,diesel,710
2013-06-01,lorry,diesel,763
2013-07-01,lorry,diesel,761
2013-08-01,lorry,diesel,751
2013-09-01,lorry,diesel,691
2013-10-01,lorry,diesel,727
2013-11-01,lorry,diesel,649
2013-12-01,lorry,diesel,621
2014-01-01,lorry,diesel,772
2014-02-01,lorry,diesel,473
2014-03-01,lorry,diesel,797
2014-04-01,lorry,diesel,717
2014-05-01,lorry,diesel,612
2014-06-01,lorry,diesel,609
2014-07-01,lorry,diesel,667
2014-08-01,lorry,diesel,632
2014-09-01,lorry,diesel,760
2014-10-01,lorry,diesel,586
2014-11-01,lorry,diesel,544
2014-12-01,lorry,diesel,592
2015-01-01,lorry,diesel,561
2015-02-01,lorry,diesel,442
2015-03-01,lorry,diesel,916
2015-04-01,lorry,diesel,544
2015-05-01,lorry,diesel,437
2015-06-01,lorry,diesel,484
2015-07-01,lorry,diesel,476
2015-08-01,lorry,diesel,498
2015-09-01,lorry,diesel,497
2015-10-01,lorry,diesel,501
2015-11-01,lorry,diesel,470
2015-12-01,lorry,diesel,424
2016-01-01,lorry,diesel,440
2016-02-01,lorry,diesel,338
2016-03-01,lorry,diesel,522
2016-04-01,lorry,diesel,516
2016-05-01,lorry,diesel,461
2016-06-01,lorry,diesel,457
2016-07-01,lorry,diesel,348
2016-08-01,lorry,diesel,480
2016-09-01,lorry,diesel,411
2016-10-01,lorry,diesel,416
2016-11-01,lorry,diesel,462
2016-12-01,lorry,diesel,422
2017-01-01,lorry,diesel,398
